generated_id,smiles,reward,depth,elapsed_time,is_through_filter,predict_trpv1_receptivity,predict_mor_receptivity,predict_dor_receptivity,predict_kor_receptivity,predict_nociceptin_receptivity
867,O=C(Nc1ccccc1C(=O)[O-])c1cccc(-n2cncn2)c1,-0.09267837405204765,5,352.9,1,4.025199,3.9002979,4.871666,5.351716,5.684251
868,O=C(Cn1c(=O)cnc2ccccc21)Nc1cc(C(F)(F)F)c[nH]c1=O,0.0721938371658325,5,352.9,1,5.666423,5.785065,3.986522,3.7674744,6.2388763
871,O=C(OCc1ccc(OC(F)F)c(F)c1)c1ccccc1Br,0.011561024188995406,5,352.9,1,5.55668,4.895234,5.1030087,5.6041765,6.1618605
872,O=C(/C=C/c1cccs1)N1CCN(C(=O)c2ccncc2)CC1,-0.04017298221588139,5,352.9,1,5.149564,4.134491,5.6638675,5.0990515,7.3077645
873,O=C([C@@H]1CC(=O)N(CCN2CCOCC2)[C@@H]1C(F)F)NCc1cccc(F)c1,-0.02047852277755724,5,352.9,1,5.898319,5.024127,5.1629257,6.3644233,7.86094
875,O=C(CC[C@@H]1Nc2ccccc2N1C(=O)Cc1cccs1)NCc1ncn(-c2ccccc2)n1,-0.06226559877395632,5,352.9,1,5.347811,6.3271065,5.0151033,7.1851287,5.3545303
879,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(N2CCOCC2)cc1,0.1791292548179627,5,352.9,1,6.695202,5.501395,4.0393815,5.1223993,4.9524612
880,O=C([C@@H]1CCS(=O)(=O)C1)N1CCC(C(C)(C)C)CC1,-0.05805307626724254,5,352.9,1,5.908848,5.46301,5.0383983,6.8276157,8.62849
882,O=C(CCCc1c[nH]c2ccccc12)NC[C@@H]1CC=CCC1,0.03446097373962398,5,352.9,1,5.883623,5.08317,5.22287,5.6555853,6.1944284
885,O=C(OCc1ccccn1)N1CC2(CCCC2)c2ccccc21,4.683732986454636e-05,5,352.9,1,5.627554,5.0234203,5.3509626,5.504657,6.6293025
886,O=C(/C=C/c1nc2cccnc2s1)N1CCC[C@@H]1c1ccccn1,0.1056317806243896,5,352.9,1,6.4793916,4.361422,4.5560875,6.4597955,6.31499
888,Fc1ccc(F)c(-c2[nH]ncc2Br)n1,0.06603161096572874,6,355.0,1,6.3682666,5.031107,4.849407,5.506687,7.4446006
895,Fc1cc(Br)ccc1NCCC(F)(F)F,0.1379270315170288,6,355.0,1,6.272127,5.5036407,3.969571,4.035343,6.0628724
897,Fc1cn(CC(=O)N[C@H]2CCCC[C@@H]2O)cn1,-0.15960571765899667,7,357.8,1,4.4603953,5.1628094,5.5120506,7.1262083,6.4247417
900,Fc1cn(Cc2ccccc2)c(Br)c1I,0.09224445223808297,7,357.8,1,5.9775,5.8342605,3.7058532,6.0777855,4.6023226
904,Fc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccn2)cc1,0.05500504970550535,7,357.8,1,5.9762783,4.887716,5.468498,5.596258,5.752439
906,c1cocc1CCNCc1ccccn1,-0.032172167301178,9,382.9,1,4.683584,5.562931,4.7800136,4.0278115,5.6504674
908,c1cocc1CNC[C@]1(c2ccc3c(c2)OCO3)CCOC1,0.021997404098510698,9,382.9,1,6.3643723,7.034845,6.675048,5.5847325,5.2829676
911,c1cocc1C(F)(F)F,0.14479371309280392,9,382.9,1,6.0731955,6.57,2.9115047,3.0228906,5.996638
914,c1cocc1CS[C@H]1CC(=O)N(Cc2ccc(F)cc2)C1=O,-0.0338587760925293,9,382.9,1,5.521553,5.8421125,6.401825,5.4203324,5.7762933
919,c1cocc1C#N,-0.06656001210212703,9,382.9,1,3.0150461,3.0624285,3.4348385,3.300706,4.924612
924,c1cocc1CN1CCO[C@@H](c2ccccn2)C1,0.10672525167465208,9,382.9,1,5.3167605,4.561398,3.7577615,3.803587,4.8752856
926,c1cocc1COc1ccc(NC(=O)CC(C)(C)C)cc1,-0.036656081676483265,9,382.9,1,5.89522,4.85608,6.4846287,6.404229,7.3021846
927,c1cocc1C(=O)N[C@H]1CCc2cccnc21,-0.18834626674652089,9,382.9,1,3.8354805,6.271028,4.566885,4.6184525,7.419407
928,c1cocc1Cn1c(SCc2cn3ccsc3n2)n[nH]c1=O,0.03366847038269044,9,382.9,1,4.941127,4.4583006,4.46146,3.348446,6.149562
930,c1cocc1CSc1ncccc1Cl,0.0316749572753906,9,382.9,1,5.5011234,4.27448,4.2893076,5.783601,6.390107
931,c1cocc1Cc1nc(OCc2ccc3c(c2)CCO3)n[nH]1,-0.04624661207199099,9,382.9,1,5.423683,5.636377,5.4983397,5.3434467,7.066434
933,c1cocc1C1CCN(Cc2nc(-c3ccc4c(c3)OCO4)no2)CC1,-0.008035588264465376,9,382.9,1,5.8022375,6.7885966,6.405152,4.5662727,5.7703524
934,c1cocc1C[S@@](=O)[C@H](C)C(=O)NC1CCCCC1,-0.07542085647583008,9,382.9,1,5.057622,5.3663836,4.9146667,6.546971,6.419301
935,c1cocc1C#N,-0.06656001210212703,9,382.9,1,3.0150461,3.0624285,3.4348385,3.300706,4.924612
936,c1cocc1C[C@@]1(O)CC[C@H](Cc2ccc(Cl)cc2)C1,0.08040845394134521,9,382.9,1,6.875272,6.8976483,6.6638937,5.661327,5.06188
938,c1cocc1CCN1CCN(c2ccccc2[N+](=O)[O-])CC1,0.0708660840988159,9,382.9,1,6.0530424,5.6936417,4.7703953,4.7833967,6.1300926
942,c1cocc1COc1ccc(CNC(=O)c2ccc(F)cc2Cl)cc1,-0.11870300769805908,9,382.9,1,4.995178,5.538189,5.9033623,6.2738943,7.0133877
943,c1cocc1C(=O)Nc1cc2c(cc1Cl)OCCO2,-0.03644706010818488,9,382.9,1,4.8714695,4.7035522,4.5684385,4.8798943,6.7918754
944,c1cocc1Cn1cccc1C(F)(F)F,0.0489260911941527,9,382.9,1,6.0120363,6.0987844,4.740116,5.679713,5.5724883
946,c1cocc1CSc1nnc(-c2ccncc2)o1,-0.00157950520515443,9,382.9,1,4.792083,4.7652273,5.625213,3.5028703,5.3382006
949,c1cocc1C1CCN(C(=O)Cn2c(=O)[nH]c3ccccc32)CC1,-0.008264076709747381,9,382.9,1,5.367361,6.018902,4.517481,4.9575324,6.3060923
950,c1cocc1C[S@@](=O)CC(=O)Nc1ccc(Cl)cn1,0.016245609521865878,9,382.9,1,5.130029,4.8365,3.647021,5.6669955,5.7197757
951,c1cocc1C#CCNCCc1cccs1,0.038507509231567316,9,382.9,1,5.4583726,6.0419326,4.09764,3.8550792,6.298538
958,C[C@H](C(=O)Nc1ccc(Cl)cc1)S(=O)(=O)c1ccc(N2CCOCC2)cc1,0.1846550583839417,3,384.1,1,6.91427,4.5014634,4.94223,5.3751917,5.451992
960,C=CCSc1ccccc1NC(=O)c1sc(N(C)C)nc1C,-0.06297712326049809,4,398.1,1,5.226195,5.531636,4.788827,5.848735,7.2546663
961,C=C(C)COc1ccc(/C=N/NC(=O)C(=O)Nc2ccccc2)cc1,-0.01896861791610721,4,398.1,1,4.797475,4.56899,4.9395437,4.9272394,5.512871
962,C=C1CCC[C@@H]1OC(=O)CSc1nc2ncccn2n1,-0.05912259817123411,4,398.1,1,4.5646944,4.622752,4.6041074,5.381853,6.014969
963,C=Cc1ccccc1OC[C@@H]1CSCCO1,0.13261189460754397,4,398.1,1,7.8181124,7.0049777,6.0378275,7.153845,5.7713237
965,C=C[C@H](C)NC(=O)c1ccccc1NC(=O)CCC#N,-0.09056330919265743,4,398.1,1,4.537157,4.742697,5.7015862,5.010481,6.3163967
967,C=CCOc1cccc([C@@H]2CC(c3ccc(F)cc3)=NN2C(C)=O)c1,-0.1581401944160461,4,398.1,1,5.4019394,6.440439,6.75727,7.8629556,6.8727007
968,C=C(C)[C@H](OCc1ccsc1)c1nnc2ccccn12,-0.009934532642364435,4,398.1,1,5.4482203,5.16212,5.798891,6.116242,5.1130095
970,C=Cc1cccc(Cn2c(-c3ccccc3)cccc2=O)c1,0.09272595643997195,4,398.1,1,6.229705,6.272544,5.2633452,4.4354753,5.2384167
971,C=C[C@@H](C)N1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,0.036173999309539684,4,398.1,1,6.1783643,4.9128165,4.4185514,7.1745048,6.7606244
975,C=C(C)COc1ccc(NC(=O)[C@H](C)Oc2ccccc2Br)o1,0.14831720590591435,4,398.1,1,6.839419,4.457836,4.031609,6.3662367,6.5693054
976,C=C1c2ccccc2C(=O)N1Cc1ccc(C)c(N)c1,-0.07765789031982429,4,398.1,1,4.5798693,5.304413,5.658724,5.055849,5.406807
977,C=Cc1ccccc1NC(=O)CSCc1ccc(C)cc1,0.09676095247268679,4,398.1,1,6.3932576,4.494202,5.7430634,6.501521,4.9638057
979,C=C[C@H](NC(=O)Nc1cccc(NC(N)=O)c1)c1c(C)nn(C)c1C,0.12883083224296576,4,398.1,1,6.6675553,5.4896502,5.1433,3.7118084,7.1722293
984,O[C@H](c1ccnn1C1CCCC1)c1cccc(F)c1F,0.04576297998428336,7,405.3,1,6.2035465,4.637986,4.959515,6.846191,6.5399747
985,O[C@H](c1cnn(-c2ccccc2)c1)c1ccccc1Cl,0.11430821418762216,7,405.3,1,6.578987,5.508136,6.0428495,4.505502,5.6871324
986,O[C@H](c1c(F)cccc1F)c1cn(OC(C)(C)C)c(=S)n1-c1ccc(F)cc1,0.1462298750877381,7,405.3,1,6.8495383,4.8411417,4.5148373,5.1436157,7.0493636
989,O[C@H](c1cncc(Br)c1)c1cc([N+](=O)[O-])ccc1N1CCCC1,0.2655677676200867,7,405.3,1,7.7695303,5.093999,4.5681896,4.3801646,6.4130573
990,O[C@H](c1c(C(F)(F)F)cc(-c2cccc(F)c2)o1)C1COC1,0.17135751247406006,7,405.3,1,7.449343,5.6197023,4.6749067,5.847111,6.801352
991,O[C@H](c1csc(Cc2cccc(Br)c2)n1)c1cc[nH]c1,-0.058539509773254395,7,405.3,1,5.2117133,5.148996,5.6642504,6.4662786,5.908909
993,O[C@H](c1cncc(Br)c1)c1ccc2[nH]cnc2c1,0.03750499486923209,7,405.3,1,6.300225,5.1080294,6.6966405,5.5279803,6.368049
997,N#C/C(=C\C1=CC=NC1=O)C(=O)Nc1ccc2c(c1)C(C)(C)C(=O)N2N1CCOCC1,0.14556359052658085,3,408.0,1,5.739649,3.2952843,3.5247912,4.8504925,5.4654837
998,N#C/C(=C/c1c(Cl)cccc1Cl)C(=O)N1CCN(C2CC2)CC1,-0.06466087102890006,3,408.0,1,6.0603433,7.0136857,5.612239,7.296673,6.9052105
1001,O[C@@H](c1ccn(Cc2ccc(F)cc2)n1)c1cccc(F)c1,0.05478293895721431,8,411.3,1,5.7158375,4.7724986,4.9041924,4.7323666,6.2629747
1003,O[C@@H](c1ccsc1)c1ncc[nH]1,-0.11103420257568364,8,411.3,1,3.993976,5.052591,5.8111286,4.8912067,4.6623464
1006,O[C@@H](c1ccncc1)c1nccs1,0.07060847878456117,8,411.3,1,4.4368095,4.0934505,3.1069217,3.911056,3.8114707
1015,N[C@H](c1ccc2c(c1)OCCO2)C1=NN(c2ccc(C(F)(F)F)cc2)CC=C1,0.09465194940567023,3,412.4,1,6.6475263,5.186757,5.065178,5.538512,7.01358
1017,N[C@@H](C(=O)NC1CCCC1)c1cccs1,-0.04563860893249516,3,414.2,1,5.068575,5.588836,2.8282957,6.6713076,7.0114045
1018,N[C@@H](c1ccc(OCc2cccs2)c(F)c1)[C@@H]1CCCO1,0.15129277110099792,3,414.2,1,7.253335,5.7978954,3.7972624,6.5143538,6.8521175
1020,Fc1cc(F)cc([N-]S(=O)(=O)c2cccc(F)c2)c1F,0.23044761419296256,7,433.6,1,7.648508,4.678637,5.4242606,5.3013935,5.9718366
1024,Fc1cc(NCC(=O)NC[C@@H]2COc3ccccc3O2)c(F)cc1Cl,-0.045696496963500866,7,433.6,1,6.587339,6.8312597,6.2716775,8.012066,7.0622125
1025,Fc1cc(-c2nc3cc(Br)ccn3c2[N+](=O)[O-])ccc1-c1cncnc1,0.18532978296279912,7,433.6,1,7.3111496,4.4198613,5.728327,4.5644207,7.1187983
1026,Fc1cc(OC[C@H]2N=Cc3ccccc3C2)c2ccccc2n1,0.0941901326179505,7,433.6,1,6.8815475,5.2899885,5.533649,6.515197,6.41975
1027,Fc1cc(S(=O)(=O)Nc2cccc(N3CCCC3=O)c2)ccc1Br,0.0475148439407348,7,433.6,1,5.9927807,4.608014,5.7803035,5.509988,6.1722236
1028,Fc1cc([C@@H](N)c2cccc(Cl)c2Cl)ccn1,0.12089233398437504,7,433.6,1,6.247838,5.4034514,2.690144,5.585146,6.4769173
1029,Fc1cc([N+](=O)[O-])ccc1NCCCOc1ccc(Cl)cc1,0.16496518850326536,7,433.6,1,7.2815537,4.3615036,4.804215,6.0431523,7.3187366
1031,Fc1cc(/C=N/c2c[nH]nc2)ccc1I,-0.01623494625091554,7,433.6,1,4.9674435,4.747799,3.269127,5.3148794,7.1873665
1033,Fc1cc(F)ccc1Nc1cncc2ccccc12,0.18666490316390982,7,433.6,1,7.149436,5.5987206,4.6596518,4.783699,6.0890765
1034,Fc1cc(CN2CCO[C@@H](c3ccc(Cl)c(Cl)c3)C2)on1,0.03919625282287598,7,433.6,1,6.341923,5.886487,5.281645,6.13591,6.495801
1035,Fc1cc(Cl)ccc1NC[C@H]1CCCCO1,0.003609561920166038,7,433.6,1,6.770373,6.570449,5.71416,6.6795835,7.9729166
1036,Fc1cc(Br)ccc1NC[C@@H]1CCCO1,0.06912086009979257,7,433.6,1,7.504869,7.1358237,6.060154,6.8467107,7.211953
1037,Fc1cc(NCc2nc(C3CC3)no2)ccc1Cl,0.01978299617767343,7,433.6,1,6.0089855,5.3949814,4.9858904,6.3477144,6.516036
1038,Fc1cc(-c2cccc(Br)c2)c[nH]1,0.0822530269622802,7,433.6,1,6.290821,5.723137,5.984635,5.0435195,5.121872
1042,Fc1cc([N+](=O)[O-])ccc1NCCCn1cc[nH+]c1,-0.06248164176940918,7,433.6,1,5.562215,5.250623,6.207191,6.6055255,6.6847854
1048,Fc1cc(Cl)c(O)c(Cc2ccc3ccccc3n2)c1,0.21620073318481448,7,433.6,1,7.6245346,5.728354,4.708746,5.7194023,5.693607
1049,Fc1cc(Br)ccn1,0.07572139501571662,7,433.6,1,5.8300295,5.3015056,4.0084314,5.908749,5.072576
1060,N[C@H](Cc1ccc(-n2cccc2)cc1Cl)c1cccnc1,7.454156875608131e-05,4,443.7,1,5.4544296,5.5610867,4.3764143,5.842061,6.035175
1062,N[C@H](NC(=O)c1cc(Cl)c2c(C)nn(C)c2c1)C(C)(C)C,-0.0939016342163086,4,443.7,1,5.115755,5.3893476,5.395695,6.545292,6.888751
1067,N[C@H]([C@@H]1CCOC1)c1cnn(C)c1,0.1462945401668549,4,443.7,1,5.866742,4.480593,3.3695,6.5481863,3.2169075
1068,N[C@H](c1ccc(F)c(F)c1F)[C@@H](C)O,0.01806550025939946,4,443.7,1,5.5600643,6.370741,2.0753765,5.3224115,7.7491083
1072,N[C@H](O)c1cn(Cc2ccccc2F)nc1[C@@H]1CCCO1,0.05282415151596076,4,443.7,1,6.8756847,6.4981823,5.0022583,7.3560395,6.533293
1074,N[C@H]([NH3+])c1ccc(F)cc1OCCOc1ccccc1,0.19645550251007082,4,443.7,1,6.919335,3.24302,5.36147,4.895049,6.31958
1080,N[C@H](NC(=O)COc1ccccc1)c1ccc2c(c1)CCCC2,-0.008280527591705389,4,443.7,1,5.5743737,5.456706,4.957098,5.637104,6.577808
1081,N[C@H](Oc1ccc(C(F)(F)F)cc1)c1cccs1,0.07833038568496709,4,443.7,1,5.9607315,4.714543,3.6996012,5.8771334,6.418433
1082,N[C@H](Sc1ccc(C(F)(F)F)cn1)c1ccccc1,0.12290736436843874,4,443.7,1,6.4331684,4.7794766,4.2572794,5.76439,6.015233
1088,O[C@@H](c1csc(-c2ccccc2)n1)c1ccc(F)cn1,0.1270247578620911,8,444.8,1,6.3651485,5.7185407,4.1436634,4.8308764,5.6865234
1089,O[C@@H](c1c(F)cccc1Cl)c1ccc(-n2cnnn2)cc1,0.026253974437713712,8,453.4,1,5.5094604,4.795621,5.1304693,5.075332,5.9862604
1092,O[C@@H](c1c(C(F)(F)F)cc2cnccn2c1=O)c1cccc(C(F)(F)F)c1,0.10368988513946542,8,453.4,1,6.5777354,5.2534003,4.6385813,5.0090246,7.26234
1093,O[C@@H](c1c(Br)cccc1F)c1ccccc1,0.10900284051895148,8,453.4,1,6.839315,5.0336266,5.0559382,5.694265,7.2133164
1094,O[C@@H](c1c(F)cccc1F)c1c(Br)cccc1C(=O)[O-],-0.0038796663284300648,8,453.4,1,5.6509953,4.3566494,4.850856,6.2027855,7.348877
1097,O[C@@H](c1c(C#N)cn2ccccc12)c1ccccc1C(F)(F)F,0.10334794521331792,8,453.4,1,6.6566706,4.503888,5.1042523,5.2899103,7.5947137
1098,O[C@@H](c1c(Br)cccc1Cl)[C@@H]1CCCC[C@H]1O,0.0595430374145508,8,453.4,1,7.2624063,6.2380342,5.746109,6.735541,7.94822
1103,O[C@@H](c1c(Br)cc2ccccc2c1Cl)c1ccncc1,0.10864099264144889,8,453.4,1,6.482007,4.883172,4.5500393,5.4453464,6.7038307
1106,C[NH+](Cc1cccc(OCC(=O)Nc2ccccc2F)c1)C1CC1,-0.0010869026184081587,5,456.9,1,5.7065654,4.7855473,5.2376127,6.299272,6.5473056
1110,C[NH+](CC(=O)Nc1cccc(C#N)c1)Cc1cccc(OCc2ccccn2)c1,-0.09514021873474121,5,456.9,1,5.1150007,4.9751596,6.542763,6.6126842,6.1350045
1114,C[NH+](C)C[C@@H]1CSCCN1CC(=O)N1CCN(Cc2ccccc2)CC1,0.06541138887405396,5,456.9,1,6.0947623,4.9176006,5.2962666,6.019426,5.5293007
1119,O[C@H](c1ccc2c(c1)CCCC2)c1nc2ccccc2n1C[C@@H]1CCCO1,0.08762667179107664,8,468.8,1,6.959541,5.8889055,5.193836,5.8957295,7.354625
1121,O[C@H](c1ccnn1C1CCCC1)C1CC1,0.14939128160476683,8,468.8,1,6.2731667,3.6913428,4.074149,5.396518,5.955005
1123,O[C@H](c1ccsc1)c1ccc(-n2cnnn2)cc1,-0.0282052040100097,8,468.8,1,4.9860086,4.554645,7.1951995,5.1438236,4.1785746
1124,O[C@H](c1ccc(Cl)cc1F)c1ccc(Cl)c2cccnc12,0.13751266002655027,8,468.8,1,7.406936,5.504936,5.3886085,5.565432,7.6682615
1126,O[C@H](c1ccnc(Cl)c1)c1cc(F)ccc1F,0.13479905128479008,8,468.8,1,6.87687,5.04047,4.3997912,5.8941236,6.7811337
1127,O[C@H](c1cc2ccccc2o1)[C@@H](O)c1ccncc1,0.0772056341171265,8,468.8,1,4.932856,3.3335996,4.070298,4.726608,4.5126934
1128,O[C@H](c1ccsc1)c1ccccc1Br,0.20636627674102792,8,468.8,1,7.1772532,5.314806,5.0106893,5.00849,5.1203766
1129,O[C@H](c1ccc(F)c(F)c1)[C@@H]1CCCCO1,0.19096788167953482,8,468.8,1,7.9061365,6.132139,5.8491344,4.8523364,7.1522207
1131,O[C@H](c1ccn(Cc2cc([N+](=O)[O-])ccc2Cl)c1)c1ccncc1,0.015761482715606623,8,468.8,1,5.8431425,5.227112,6.4508862,5.6551847,5.408928
1132,O[C@H](c1cc2ccccc2n1C1CC1)c1cccc(F)c1,0.04235643148422241,8,468.8,1,6.9417624,6.625518,6.2903976,6.171976,6.984901
1133,O[C@H](c1ccsc1)[C@H]1CCS(=O)(=O)C1,-0.0068541407585144265,8,468.8,1,4.8852158,5.360564,2.9855995,5.3006344,6.1682305
1135,Nn1c(SCC(=O)Nc2ccccc2)nnc1-c1ccccc1F,-0.027571177482604958,4,470.8,1,4.8002386,5.10793,4.907873,4.839052,5.448946
1136,Nn1c(SCc2ccc(Cl)cc2)nnc1-c1ccco1,-0.044279944896698065,4,470.8,1,4.9592886,5.0958314,4.5461097,4.967061,6.99935
1137,Cn1c(-c2ccccc2)nc2ccc(N3CCN(C(=O)/C=C/c4ccco4)CC3)nc21,-0.035598266124725386,3,473.8,1,5.5424166,5.3119354,5.815954,5.38076,7.084947
1138,Cn1cnc2cc(C(=O)NCc3ccc(-n4cncn4)cc3)ccc21,-0.13226023912429813,3,473.8,1,4.0140085,4.520207,5.309705,5.363329,6.153203
1139,Cn1ccc(C(=O)NC[C@@H](CCO)c2ccccc2)n1,-0.08183996677398686,3,473.8,1,4.634478,5.8302393,6.6736107,4.7193127,4.5883484
1140,c1csc([C@@H]2CSc3ccccc32)n1,0.09425967931747437,8,475.8,1,6.124518,5.5606523,5.899531,4.4605317,4.8069696
1141,c1csc([C@@H]2CCN(C(=O)c3c[nH]nc3-c3ccc(F)cc3)C2)c1,-0.026356208324432306,8,475.8,1,6.195936,5.809826,6.647067,5.6351657,7.7459345
1143,N#Cc1ccccc1COc1ccc(C(=O)NCCC[NH3+])cn1,-0.07667527198791502,4,488.2,1,4.619527,5.052671,5.320609,5.1088705,6.062968
1145,N#C/C(=C\c1cccc(F)c1)C(=O)NCC1(O)CCCCC1,0.008457398414611794,4,488.2,1,6.1719074,6.0574102,5.6732707,5.54259,7.0760627
1146,N#C[C@@H](COC(=O)c1sc(-c2cccc([N+](=O)[O-])c2)nc1C)c1ccc2c(c1)OCCO2,0.14873230457305908,4,488.2,1,7.1696954,5.894491,4.841831,4.816141,7.177026
1147,N#C[C@H]1CSc2ccc(NC(=O)c3ccccc3)cc21,-0.028498959541320867,4,488.2,1,5.1654515,5.3205256,5.3584003,5.313942,5.8088965
1149,N#C[C@@]1(C(=O)N2CCOCC2)CCCN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)C1,-0.07606843709945688,4,488.2,1,5.118,5.340833,5.8379765,6.146028,6.1899
1150,N#Cc1ccc(CN(CC[NH+](C)C)Cc2ccccc2)cc1[N+](=O)[O-],0.08230470418930047,4,488.2,1,6.1143894,5.365455,5.379923,5.7035713,4.71642
1151,N#CCCN(C[C@H]1CCCO1)C[C@@H](O)c1ccccc1F,0.03616532087326052,4,488.2,1,6.1798134,4.0146704,5.931077,6.6278567,6.6990366
1152,N#C/C(=C\c1cc2c(cc1Cl)OCO2)C(=O)N[C@@H](CO)Cc1c[nH]c2ccccc12,-0.15958949327468874,4,488.2,1,5.331076,6.3439937,6.3763046,7.303633,7.683953
1158,N#CCOc1cccc(NC[C@@H]([NH3+])c2ccc(Br)cc2)c1,-0.03691020011901858,4,488.2,1,5.799677,5.5203876,6.49359,6.1952987,6.4658394
1159,N#C/C(=C\c1ccc(F)c(F)c1)C(=O)Nc1cc(C(F)(F)F)cnc1Cl,0.18415124416351325,4,488.2,1,7.073205,6.3804846,3.9244566,4.2378063,6.3840227
1161,N#C[C@H](CO)CNC(=O)c1ccc(NC(=O)CS(C)(=O)=O)cc1,-0.09795920848846429,4,488.2,1,3.8260293,5.226219,4.855324,4.4152393,4.7257032
1169,FC1=Cc2cccc(Cl)c2N(CCc2ccccc2)C1=O,0.04306539297103884,4,491.0,1,6.6444206,6.232216,5.6575565,5.604631,7.3606634
1173,FC1(CNc2c(Cl)cc(Cl)nc2Cl)CCC1,0.025148296356201083,4,491.0,1,6.3476653,5.1961613,4.94165,6.5009365,7.7459817
1185,O=S(=O)(N[C@@H](CO)c1ccc(Cl)cc1)c1ccc(F)c2cnccc12,-0.09185513257980354,5,493.7,1,4.9069424,5.0790887,6.7321796,5.665103,5.8256035
1186,O=S(=O)(Cc1ccco1)Nc1ccc(C(=O)Nc2ccccc2C(F)(F)F)cc1,0.06068520545959477,5,493.7,1,5.55576,4.5535727,5.0489836,4.649345,5.5437303
1191,F[C@H](CNc1cncc(C(=O)NC2CC2)c1)C1CC1,-0.12053618431091306,6,499.0,1,5.4711285,6.7131886,5.696632,6.296208,7.999933
1192,F[C@H](CNS(=O)(=O)c1ccc2ccccc2c1)CN1CCOCC1,-0.00891212224960336,6,499.0,1,5.377555,5.398549,5.7274027,5.394094,5.3466587
1196,F[C@H](CN[C@@H]1CCOc2ccc(F)cc21)c1ccccn1,-0.04247426986694336,6,499.0,1,5.879824,5.781853,5.879364,6.421236,7.135814
1198,F[C@H](CNS(=O)(=O)c1ccc(F)cc1)C1CCOCC1,-0.10125448703765882,6,499.0,1,5.335724,6.080734,5.932059,6.8281493,6.552133
1208,CSCC(=O)NC[C@]1(O)CCCNC1,-0.01578367948532111,3,508.0,1,5.289325,6.4336734,6.1581984,4.5361013,4.660675
1212,CS(=O)(=O)N1CCC(C(=O)N(CCC(=O)[O-])c2cccc(Cl)c2)CC1,-0.06736041307449336,3,508.0,1,4.881467,5.6134896,4.575468,5.4917855,6.539541
1213,CSc1ccccc1NC(=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1OC,0.11909087896347048,3,508.0,1,6.4856305,4.106203,5.3565135,5.859762,5.856408
1214,CSCC[C@@H](C)N(C)C(=O)N[C@@H](C)CC(C)(C)c1ccccc1,-0.0017658948898314764,3,508.0,1,5.6421003,5.2019024,6.676668,5.3961678,5.364299
1216,CS[C@@H]1CC[C@@H](NC(=O)N2CCN(c3ccccc3O)CC2)C1,-0.05182029008865352,3,508.0,1,6.097186,6.0252604,6.567803,6.5396466,7.328846
1218,CS(=O)(=O)N(CNc1ccc(Cl)cn1)Cc1ccco1,0.05790607333183295,3,508.0,1,6.2030425,5.648693,3.749458,5.827054,7.270722
1221,CS[C@H]1CCC[C@@H]1NC(=O)C(=O)Nc1cc(F)ccc1N1CCCC1,0.1498200416564941,3,508.0,1,7.231352,4.5335484,5.006414,5.944109,7.4485345
1222,CS[C@@H]1CCC[C@H]1NC(=O)c1ccc(CN2CCOCC2)c(F)c1,0.027457106113433882,3,508.0,1,6.4015927,5.654954,6.0316844,5.4152937,7.4061546
1229,c1cscc1c1[nH]ccc1[N+](=O)[O-],0.024968063831329323,9,509.6,1,6.1025805,6.1792083,5.2833204,4.6645975,7.2844734
1230,c1cscc1-c1nnc([C@H]2CSc3ccccc32)o1,0.09597634077072137,9,510.6,1,6.305681,6.3048005,5.614096,4.813724,4.6510506
1236,c1cscc1COc1ccccc1CCCN(c1ccccc1)S(C)(=O)=O,0.1662938356399537,9,531.0,1,7.2082796,5.388175,5.278661,6.242547,5.271982
1237,c1cscc1CCNC[C@]1(O)CCc2ccccc21,-0.06328296661376942,9,531.0,1,6.1567044,6.9245005,7.1837893,6.571793,6.4780536
1239,c1cscc1Cn1cc2ccccc2[n+]1C,-0.07289832830429077,9,531.0,1,4.6849813,5.9895883,5.529877,5.4845715,4.6518216
1244,c1cscc1Cc1nc2cc(NC[C@H]3CCC(=O)N3)ccc2[nH]1,-0.10266022682189935,9,531.0,1,5.8753934,7.069642,6.8438754,7.4916472,6.202818
1245,c1cscc1C[S@@](=O)CC(=O)N1CCSCC1,0.0231947779655457,9,531.0,1,5.9090223,5.1724215,5.756135,6.8753953,4.9043465
1247,c1cscc1C[S@](=O)[C@H](C)[C@H](C)Cc1ccccc1,-0.05330679416656492,9,531.0,1,5.6383886,6.0350857,7.08658,5.5756936,5.988467
1252,c1cscc1COc1ccccc1C[NH2+][C@@H]1CCCc2ccccc21,0.1326501846313476,9,531.0,1,6.8771195,4.867976,5.6027966,5.3880005,6.3436975
1254,c1cscc1C(=O)Oc1ccc2c(c1)OCO2,-0.13503124713897696,9,531.0,1,4.32909,5.9634676,4.8904505,5.3052053,6.558487
1256,c1cscc1CSc1nc2nccc(-c3c(F)cccc3Cl)n2n1,0.001994228363037087,9,531.0,1,5.571737,5.0760765,4.78996,6.1413097,6.199832
1260,c1cscc1Cc1noc(CSc2ncn[nH]2)n1,-0.21420009136199958,9,531.0,1,3.0364952,6.0576525,5.2523084,4.2905836,5.11344
